scenario_id,method,n,p,contamination_type,contamination_rate,contamination_strength,true_ate,n_mc,bias,mse,var,rmse,mae,coverage,n_valid,elapsed_sec,mcse_bias,mcse_mse,mcse_rmse
59,adaptive,500,10,covariate,0.05,3,2,2000,-0.106918914308391,0.0262172021027613,0.0147929443380454,0.161917269316035,0.131985032877337,0.856,2000,715.075870037079,0.002719645596217033,0.0007463557140027485,0.0023047440126537366
60,naive,1000,10,covariate,0.05,3,2,2000,-0.0963567686294859,0.0219318602871914,0.0126535602065784,0.148094092681617,0.119539123398603,0.8785,2000,1487.89356398582,0.0025153091466635267,0.0006285537016491758,0.002122143058739299
60,ipw_robust,1000,10,covariate,0.05,3,2,2000,-0.101935868798158,0.0217067647956057,0.0113215042000704,0.147332158049781,0.120315514555525,0.847,2000,1487.89356398582,0.0023792335110356866,0.0006028749262591037,0.0020459719528964026
60,dr_robust,1000,10,covariate,0.05,3,2,2000,-0.164860631712977,0.0436128309804544,0.0164420241037045,0.208836852543928,0.172795006134548,0.7735,2000,1487.89356398582,0.002867230728743721,0.0010789330933624536,0.0025831961174944073
60,aipw_robust,1000,10,covariate,0.05,3,2,2000,-0.0735422105669596,0.0149764733814321,0.0095728030478809,0.122378402430462,0.0993889898142551,0.885,2000,1487.89356398582,0.0021877846155278747,0.000441799434618509,0.0018050547557586756
60,reg_adj,1000,10,covariate,0.05,3,2,2000,-0.11529043169562,0.0202784121599236,0.0069900235311267,0.142402289868961,0.121269722032383,0.7255,2000,1487.89356398582,0.001869495056308882,0.000484439457318212,0.0017009538883257936
60,adaptive,1000,10,covariate,0.05,3,2,2000,-0.115273774711969,0.0202731436325668,0.0069885947936179,0.142383789922051,0.121253065048732,0.7255,2000,1487.89356398582,0.0018693039872661027,0.000484324225441445,0.0017007702411439942
61,naive,200,20,covariate,0.05,3,2,2000,-0.0471268355186703,0.0430958277273456,0.0408953367697266,0.207595346111963,0.163903185763028,0.9465,2000,745.618673086166,0.004521909816091349,0.0013616462960769184,0.0032795684527112128
61,ipw_robust,200,20,covariate,0.05,3,2,2000,-0.0630094196777695,0.0441323775522661,0.0401822817249993,0.21007707526588,0.167502526889279,0.9415,2000,745.618673086166,0.0044823142306736645,0.0013905675485699342,0.0033096603872887825
61,dr_robust,200,20,covariate,0.05,3,2,2000,-0.0383470714870049,0.0410403734769167,0.0395896704204974,0.202584237977481,0.160200110386013,0.9475,2000,745.618673086166,0.00444913870431668,0.0012976035826749634,0.0032026272024657794
61,aipw_robust,200,20,covariate,0.05,3,2,2000,-0.0351147564442049,0.0492679484396978,0.0480589317854547,0.221963844893032,0.177830810174018,0.9495,2000,745.618673086166,0.004901985913150644,0.0015582614296422931,0.0035101694836680375
61,reg_adj,200,20,covariate,0.05,3,2,2000,-0.0712917726240065,0.0392069031895638,0.0341414570742279,0.198007331151056,0.158614700221922,0.9415,2000,745.618673086166,0.004131673817850818,0.0012299138800987693,0.0031057281388245455
61,adaptive,200,20,covariate,0.05,3,2,2000,-0.0705945786800297,0.0409190769364933,0.0359534591270459,0.202284643353106,0.16117068257787,0.9425,2000,745.618673086166,0.004239897352946526,0.0012849148408857125,0.003176006887094188
62,naive,500,20,covariate,0.05,3,2,2000,-0.0741205684566264,0.0249959338741286,0.0195118311213559,0.158101024266539,0.125304301620591,0.9255,2000,1823.25450396538,0.0031234461033733158,0.000771428570115569,0.0024396697418450457
62,ipw_robust,500,20,covariate,0.05,3,2,2000,-0.0826154645783703,0.0256582861279112,0.0188423923365795,0.160182040591045,0.128009709360657,0.913,2000,1823.25450396538,0.0030693967108032403,0.0007824616761196747,0.0024424138724682297
62,dr_robust,500,20,covariate,0.05,3,2,2000,-0.0996934915118628,0.0345921912162322,0.0246657318323224,0.18598976105214,0.141267950038749,0.908,2000,1823.25450396538,0.0035118180357417723,0.0010481858115652875,0.0028178589123286236
62,aipw_robust,500,20,covariate,0.05,3,2,2000,-0.0492401889256278,0.0206421194911566,0.0182266366040271,0.143673656218378,0.114421413551536,0.9365,2000,1823.25450396538,0.0030188273057618832,0.0006485327669370817,0.0022569647909263853
62,reg_adj,500,20,covariate,0.05,3,2,2000,-0.0973179879075907,0.0228387055918438,0.0133746021225231,0.151124801379005,0.122955205878435,0.868,2000,1823.25450396538,0.0025859816436435796,0.0006574314402390908,0.0021751275576214735
62,adaptive,500,20,covariate,0.05,3,2,2000,-0.0969786143016667,0.0229380496151254,0.0135399679672376,0.151453126792171,0.123149845625073,0.872,2000,1823.25450396538,0.002601919288452046,0.000661825892677329,0.0021849198715636568
63,naive,1000,20,covariate,0.05,3,2,2000,-0.0925685211295331,0.0208563794849783,0.0122935951784587,0.14441737944229,0.116191290667877,0.8755,2000,3847.50625300407,0.002479273601123795,0.0006015134434273742,0.002082552133788518
63,ipw_robust,1000,20,covariate,0.05,3,2,2000,-0.0985551811941787,0.0205783628398604,0.0108706744368615,0.143451604521736,0.116678878174753,0.844,2000,3847.50625300407,0.002331380968102543,0.0005738884687828652,0.002000285987376003
63,dr_robust,1000,20,covariate,0.05,3,2,2000,-0.153450150748044,0.0393499612496672,0.0158109179440418,0.198368246576077,0.162114733900388,0.7835,2000,3847.50625300407,0.0028116648043500668,0.000997287759742611,0.00251372832334871
63,aipw_robust,1000,20,covariate,0.05,3,2,2000,-0.0677441630370061,0.0139161545438251,0.0093315486925868,0.117966751857568,0.0941451352514019,0.891,2000,3847.50625300407,0.0021600403575612655,0.0004156053708476531,0.001761536044280728
63,reg_adj,1000,20,covariate,0.05,3,2,2000,-0.116827589972604,0.0204015701319997,0.006756262484435,0.142834065026518,0.122662111937262,0.707,2000,3847.50625300407,0.0018379693257009214,0.000479661641302463,0.0016790869923551184
63,adaptive,1000,20,covariate,0.05,3,2,2000,-0.116757868100202,0.0203839413580458,0.0067549190542688,0.142772341011996,0.12259239006486,0.7075,2000,3847.50625300407,0.0018377865836746116,0.0004793750569886061,0.0016788092623217829
64,naive,200,5,outcome,0.05,3,2,2000,-0.0004878665965994,0.055676821940861,0.0557044361451175,0.235959365020465,0.185181636744437,0.9525,2000,209.72177195549,0.00527752006841838,0.0017615364665814646,0.0037327114912957256
64,ipw_robust,200,5,outcome,0.05,3,2,2000,-0.0249075231672564,0.0336922372238068,0.0330883967118353,0.183554453020914,0.147006898130725,0.9495,2000,209.72177195549,0.00406745600540653,0.0010657847192460277,0.002903184046220315
64,dr_robust,200,5,outcome,0.05,3,2,2000,-0.0015127125772713,0.0318214037622998,0.0318350329794481,0.17838554807579,0.142511272695208,0.9495,2000,209.72177195549,0.003989676238709609,0.0010067844957946815,0.002821934026199625
64,aipw_robust,200,5,outcome,0.05,3,2,2000,-0.0063251414824152,0.0397387933264031,0.0397186452342476,0.199345913743932,0.159940077216484,0.955,2000,209.72177195549,0.004456379990207725,0.001257278354173093,0.003153509220630724
64,reg_adj,200,5,outcome,0.05,3,2,2000,0.0024459079774423,0.0549093212586228,0.0549308041948862,0.234327380514149,0.185044046205506,0.954,2000,209.72177195549,0.005240744422068596,0.0017372537214856096,0.0037068944262378077
64,adaptive,200,5,outcome,0.05,3,2,2000,-0.0208271250710514,0.0365038329655786,0.0360881078807938,0.191059762811479,0.152619628798938,0.9465,2000,209.72177195549,0.0042478293210058355,0.0011548416971010186,0.0030222001747184073
65,naive,500,5,outcome,0.05,3,2,2000,0.0127538128792377,0.0231406574674921,0.0229894924707689,0.152120535982135,0.119162708292797,0.947,2000,456.789308071136,0.0033903902777386043,0.000732117267885158,0.002406372233565945
65,ipw_robust,500,5,outcome,0.05,3,2,2000,-0.0166110595676898,0.0134075376880084,0.0131381794777859,0.115790922303989,0.0913514626346223,0.9475,2000,456.789308071136,0.002563023554104205,0.0004241015500678351,0.00183132469121556
65,dr_robust,500,5,outcome,0.05,3,2,2000,0.0073754986452581,0.0130735887295414,0.0130257036010757,0.114339795038916,0.0896350214423057,0.9465,2000,456.789308071136,0.0025520289576213373,0.0004136255531733574,0.0018087558799304228
65,aipw_robust,500,5,outcome,0.05,3,2,2000,0.0045667299636824,0.0173139115954996,0.0173017074266517,0.13158233770343,0.104148630959794,0.9485,2000,456.789308071136,0.002941233366009207,0.0005477871255103706,0.0020815374429089934
65,reg_adj,500,5,outcome,0.05,3,2,2000,0.0101259231948534,0.0220576435582102,0.021966092283804,0.148518159018385,0.116515446192222,0.9525,2000,456.789308071136,0.003314067914497529,0.0006978637165775463,0.002349422189145093
65,adaptive,500,5,outcome,0.05,3,2,2000,-0.0138691667104636,0.0141905055277191,0.0140051543196363,0.119123908296022,0.0939073764631864,0.9515,2000,456.789308071136,0.0026462383036714872,0.00044892341931492707,0.0018842708644152097
66,naive,1000,5,outcome,0.05,3,2,2000,0.010076301486011,0.012097967760342,0.0120024371272686,0.10999076215911,0.0867093099330349,0.952,2000,833.50813293457,0.0024497384684154144,0.00038274764052233153,0.0017399081205049657
66,ipw_robust,1000,5,outcome,0.05,3,2,2000,-0.0210644338030586,0.0071621845383608,0.0067218350844596,0.0846296906431831,0.0673049771905436,0.9455,2000,833.50813293457,0.001833280541060151,0.00022615959583198363,0.001336171703530862
66,dr_robust,1000,5,outcome,0.05,3,2,2000,0.0049762856454149,0.0064867065729392,0.0064651757419854,0.0805400929533809,0.0643224895546044,0.9535,2000,833.50813293457,0.0017979398963793812,0.00020522840223542507,0.0012740760204623654
66,aipw_robust,1000,5,outcome,0.05,3,2,2000,0.0003797079890746,0.0084631078514768,0.0084671972719558,0.0919951512389475,0.0736870233185945,0.952,2000,833.50813293457,0.0020575710524737413,0.0002677608470482764,0.0014552986947801
66,reg_adj,1000,5,outcome,0.05,3,2,2000,0.0095022173148455,0.0117857503228723,0.0117013088433954,0.108562195643199,0.085417897224677,0.9465,2000,833.50813293457,0.0024188126057422678,0.0003728722313853308,0.0017173207909814867
66,adaptive,1000,5,outcome,0.05,3,2,2000,-0.0196262001883563,0.007282744176443,0.0069010069460826,0.085338995637651,0.0677527925214865,0.948,2000,833.50813293457,0.0018575530875432065,0.00023008751231507767,0.0013480795654780625
67,naive,200,10,outcome,0.05,3,2,2000,0.0103969275141584,0.0667259124816546,0.0666511419508954,0.258313593296316,0.199592281937805,0.9535,2000,347.552808046341,0.005772830412843226,0.0021111097035920517,0.004086331030149004
67,ipw_robust,200,10,outcome,0.05,3,2,2000,-0.0118176975171456,0.0378882976449792,0.0377675234320885,0.194649165538872,0.15452814237504,0.949,2000,347.552808046341,0.00434554504245949,0.0011987221937756183,0.0030791865725625987
67,dr_robust,200,10,outcome,0.05,3,2,2000,0.0068809062107346,0.0366473397845179,0.0366183020652696,0.19143494922432,0.151555147287993,0.949,2000,347.552808046341,0.004278919376739272,0.00115946865854102,0.0030283620186363556
67,aipw_robust,200,10,outcome,0.05,3,2,2000,0.0062889705912638,0.0456091687452978,0.0455924138011006,0.213563032253473,0.169423057302837,0.945,2000,347.552808046341,0.00477453734937222,0.0014430088915544175,0.0033784145044394756
67,reg_adj,200,10,outcome,0.05,3,2,2000,0.0122670550791346,0.0609413663194777,0.0608212963273269,0.246863051750313,0.190471898918152,0.9505,2000,347.552808046341,0.00551458504002463,0.0019280910098251843,0.003905183453243808
67,adaptive,200,10,outcome,0.05,3,2,2000,-0.0103368958599259,0.0389125878252046,0.0388251489836775,0.197262738055631,0.156581100103709,0.9465,2000,347.552808046341,0.004405970323531327,0.0012311333144289693,0.0031205419902510215
68,naive,500,10,outcome,0.05,3,2,2000,0.0111789208921991,0.0244097624454624,0.0242969426444706,0.156236239219531,0.121650187995245,0.9525,2000,792.669661045074,0.0034854657252991745,0.0007722785221397004,0.0024715089341550097
68,ipw_robust,500,10,outcome,0.05,3,2,2000,-0.0155652468636722,0.0139170680738435,0.0136816319799064,0.117970623774919,0.0929716411132081,0.946,2000,792.669661045074,0.002615495362250371,0.000440246000176378,0.0018659136744768826
68,dr_robust,500,10,outcome,0.05,3,2,2000,0.004025998306008,0.0131823733521466,0.0131727510653193,0.11481451716637,0.0904828984868876,0.946,2000,792.669661045074,0.0025663934874955653,0.00041707121211803915,0.0018162825677944944
68,aipw_robust,500,10,outcome,0.05,3,2,2000,-0.0009801768871344,0.0161655125804778,0.0161726381528241,0.127143669053861,0.100344299885152,0.948,2000,792.669661045074,0.0028436453851371922,0.0005114541039434777,0.0020113235198789717
68,reg_adj,500,10,outcome,0.05,3,2,2000,0.0105040650475656,0.0228985943836703,0.0227996588305621,0.151322815145867,0.11877076978021,0.955,2000,792.669661045074,0.0033763633417156175,0.000724469227053143,0.002393787170674805
68,adaptive,500,10,outcome,0.05,3,2,2000,-0.0135676651482353,0.014274929169908,0.0140978965806237,0.119477735038408,0.0944148554966127,0.9455,2000,792.669661045074,0.002654985553691743,0.00045159828714934287,0.0018898847011293337
69,naive,1000,10,outcome,0.05,3,2,2000,0.0109785052421656,0.0125569431640622,0.0124426369051625,0.112057767084938,0.0885266597322913,0.9555,2000,1435.70001792908,0.0024942570943231276,0.0003972638605735713,0.0017725851179617546
69,ipw_robust,1000,10,outcome,0.05,3,2,2000,-0.012098097653914,0.0068000248896222,0.0066569894174873,0.0824622634277171,0.0657516134551633,0.9435,2000,1435.70001792908,0.0018244162652047504,0.00021509113152637661,0.001304179163811798
69,dr_robust,1000,10,outcome,0.05,3,2,2000,0.0064607437309445,0.0065416125830434,0.0065031229349539,0.0808802360471546,0.0647048946292428,0.9495,2000,1435.70001792908,0.0018032086588847531,0.00020696256748873291,0.0012794384487705385
69,aipw_robust,1000,10,outcome,0.05,3,2,2000,0.0009806371838845,0.0086089002563238,0.0086122447294021,0.0927841595118685,0.0741667897127911,0.946,2000,1435.70001792908,0.0020751198434550834,0.00027237349943985223,0.0014677801732148662
69,reg_adj,1000,10,outcome,0.05,3,2,2000,0.0096446915175776,0.0120402375317652,0.0119531940543232,0.109728016166179,0.0860952092926345,0.9515,2000,1435.70001792908,0.0024447079635738908,0.0003809233808818569,0.0017357617233549661
69,adaptive,1000,10,outcome,0.05,3,2,2000,-0.0114922914843174,0.0069313522606118,0.00680268083747,0.0832547431718566,0.0662224081432287,0.9445,2000,1435.70001792908,0.0018442723277040732,0.00021925638939864712,0.0013167801679842576
70,naive,200,20,outcome,0.05,3,2,2000,0.0120524771884094,0.0874779582687856,0.0873763842545358,0.295766729482519,0.217985523405997,0.962,2000,825.130280971527,0.006609704390308836,0.0027676736617817557,0.004678811688224954
70,ipw_robust,200,20,outcome,0.05,3,2,2000,-0.0117886843218424,0.0436413122799226,0.0435241012525088,0.208905031724759,0.167288356864872,0.949,2000,825.130280971527,0.004664981310386398,0.001380740651418149,0.0033047089388381313
70,dr_robust,200,20,outcome,0.05,3,2,2000,0.009769689810946,0.0432283625506128,0.0431544929580898,0.207914315405681,0.165700978273088,0.9505,2000,825.130280971527,0.004645131481351728,0.0013676798537497722,0.003289046863081949
70,aipw_robust,200,20,outcome,0.05,3,2,2000,0.0117715519813366,0.0515900641966358,0.0514772333772752,0.227134462811428,0.181433248052311,0.9515,2000,825.130280971527,0.005073324027561969,0.001632229119509694,0.003593089968176266
70,reg_adj,200,20,outcome,0.05,3,2,2000,0.0097218681170976,0.0668562052173207,0.0667950880416553,0.258565669061693,0.201481271319513,0.952,2000,825.130280971527,0.005779060825153829,0.0021152328535028555,0.004090320383945031
70,adaptive,200,20,outcome,0.05,3,2,2000,-0.0079485689688074,0.044922796409831,0.0448820576900241,0.211949985633005,0.168559225561937,0.9475,2000,825.130280971527,0.00473719630636224,0.0014212917985896923,0.003352894302740561
71,naive,500,20,outcome,0.05,3,2,2000,0.0090657253338277,0.0264525016349668,0.0263835060121444,0.16264225046084,0.126007425311603,0.9455,2000,2259.15618109703,0.0036320452924037444,0.0008369146741104746,0.002572869816235056
71,ipw_robust,500,20,outcome,0.05,3,2,2000,-0.0128425505900258,0.0150412524594109,0.0148837632353712,0.122642783967957,0.0973389117547075,0.9455,2000,2259.15618109703,0.0027279812348485095,0.00047585291750717676,0.0019399955794851466
71,dr_robust,500,20,outcome,0.05,3,2,2000,0.0076575572758819,0.0145022595867098,0.0144508468266898,0.120425327845557,0.0953235122276415,0.95,2000,2259.15618109703,0.0026880147717869593,0.0004588264561056106,0.0019050247332274073
71,aipw_robust,500,20,outcome,0.05,3,2,2000,0.0039843806735682,0.0182389759177982,0.0182322167368147,0.135051752738712,0.107835209338929,0.9525,2000,2259.15618109703,0.0030192893813623346,0.0005770551191789508,0.002136422176968683
71,reg_adj,500,20,outcome,0.05,3,2,2000,0.0088798538089855,0.0251891330515508,0.0251228426692164,0.158710847302731,0.123838415916332,0.949,2000,2259.15618109703,0.0035442095500418987,0.0007969436534019946,0.0025106779623004422
71,adaptive,500,20,outcome,0.05,3,2,2000,-0.0117266518074124,0.0153783233181866,0.0152484331721604,0.124009367864636,0.0981727499586406,0.9485,2000,2259.15618109703,0.002761198396725632,0.00048652694821854734,0.001961654012903372
72,naive,1000,20,outcome,0.05,3,2,2000,0.0114521140444115,0.0128748135971457,0.0127500376999095,0.113467235787014,0.0874119848293135,0.9545,2000,4225.21880102158,0.0025248799674350364,0.00040731783609126076,0.0017948698285724747
72,ipw_robust,1000,20,outcome,0.05,3,2,2000,-0.0117280939031261,0.0068908071819484,0.0067566373140049,0.0830108859243683,0.0657514098176965,0.951,2000,4225.21880102158,0.001838020309192053,0.0002179698929052387,0.0013128994497410395
72,dr_robust,1000,20,outcome,0.05,3,2,2000,0.0072230692875918,0.0067375503769958,0.0066887220080665,0.0820825826652392,0.0648523822314352,0.95,2000,4225.21880102158,0.0018287594166629055,0.0002131594236130446,0.0012984449117688069
